"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76"
"88",125.5,82.875,52.75,58.875,78.375,95.625,78.75,69.5,73.125,107.25,149.375,165,167.5,289.5,962.5,2662.625,4507.75,4228.25,2340.25,878.625,309.875,150,128.375,115.5,110.375,111.5,105.875,103.5,107.625,120.5,131.125,134.375,131.25,129.125,130.125,148.875,205.375,284.125,289.875,240.25,166.625,145.375,140.25,139.5,132.25,132.5,130.5,125.75,126.75,123.25,141.5,192.625,368.125,671.25,977.875,880.625,561.625,303.625,195.25,210.25,300.75,543,1006.125,1343.5,1204.5,745.875,347.625,174.5,145.625,179.875,224.25,247.875,224.625,167.375,125,104.5
"89",123.75,77.4165,52.8335,56.75,87.25,97.75,83.4165,68.24975,79.08325,106.83325,144.8325,159.4175,162.6675,297.6675,929.2325,2674.175,4477.45,4258.85,2359,872.6575,304.0825,153.7525,119.75,113.6675,112.4175,105.835,103.83425,100.75175,110,114.6675,116.9175,128.8325,130.585,131.75,129.4175,145.5825,203.335,276.5,307.335,248.75,172.75,143.5825,143.7475,147.085,129.9175,132.75,126.165,130.4175,128.165,133.25,145.1675,198.3325,365.25,688.5825,934.5025,882.5025,556,297.5,209.835,205.5,306.75,562.5,983.575,1318.675,1215.675,768.915,357.5825,178.75,139.085,173.2475,220.4175,263.75,241,169.9175,126.75,110.33
"90",123.75,77.5,49.41675,51.9165,75.75,93.75025,79.3335,65.4165,73.5,101.4175,141.9175,152.0825,159.7475,287.165,928.2425,2585.025,4367.75,4118.825,2299.175,842.325,310.8325,151.08,116.25,110.5,101.50075,101.0825,101.91675,101.8325,109.835,114.4175,120.835,125.25,120.8325,122.335,130.6675,146.25,201.5,281.665,290.4975,239.9975,164.6675,144.0825,141.75,135,122.085,129.9175,128.75,123.9975,126.335,131.9975,141.5,193.25,357.9975,660,922.25,847.6675,557.415,306.085,202.25,211.5,307.3325,553.665,965.35,1320.075,1199.15,752.8325,348.7475,173.75,143.415,176.335,228.5025,247.75,230.5825,173.7475,119.585,109.67
"91",140.75,91.35,51.8,52.2,73.05,79.75,78.05,67.3,78,109.7,138.6,162,180.3,329.1,1093.3,3115.75,5216.15,4909.45,2729.05,998.45,337.05,158.45,115,107.2,107.45,101.7,103.85,106.4,111.3,121.95,130.7,131.3,122.5,123.85,126.9,145.5,199.6,269.9,281.3,228.35,169.05,142.9,141.7,138.8,131.8,127.9,128.5,124.65,128.1,136.75,141.95,203.1,401.95,770.85,1093.15,996.7,616.6,307.4,185.35,190.75,277.15,453.75,721.15,901.85,812.1,522.4,267,148.35,125.5,145.6,182.1,202.9,183.7,145.95,110.8,105.4
"92",110.8,72.55,48.35,56.8,78.45,91.55,76.1,66.45,71.95,94.85,124.5,141.1,159.3,295.6,1010.7,2824.8,4720.35,4462.9,2485.95,934.15,318.9,151.75,114.8,102.45,92.95,100,100.1,108.9,107.3,117.25,129.05,132.2,132.6,125.4,126.05,141.55,195.05,259.35,276.95,221,161.3,144.25,140.7,135.5,130.3,129.4,122.25,124,127.2,133.2,137.95,189.9,385,710.35,991.3,918.75,584.55,313.5,208.75,207.4,302.2,504.4,871.05,1143.8,1054.6,664.5,315.95,168.5,137.7,164.15,204.8,229.75,211.85,162.3,122.85,105.8
"93",121.9,75.8,54.6,64.3,106.15,116.6,91.35,71.25,70.3,92.9,126.15,143.4,156.45,290.55,996.05,2824.7,4696.45,4454.4,2489.15,922.9,324.3,151.9,117.25,106.75,103.5,96.55,98.1,101.5,112.05,125.65,138.85,139.25,130.75,127.25,128.7,144.65,193,265.4,276,222.8,159.5,138.6,135.6,132.4,128.7,124.65,120.4,119.5,127.2,124.8,127.05,151.15,219.3,350.3,462.75,425.7,294.3,199.85,163.35,185.1,273,564,1104.25,1547.3,1437.75,890.5,408.4,194.45,153.5,183.15,251.85,288.25,261.8,181.05,124.9,105.4
"94",128.55,83.85,51.05,57.55,82.55,101.3,77.4,65.5,75.55,97.25,137.2,149.65,163.35,297.7,1002.65,2776.85,4664.1,4431.2,2443.55,915.75,314.8,153.05,117.85,107.2,101.05,95.65,100.95,104.95,101.5,114.1,123.9,119.4,116.1,114.9,117.45,134.55,191,258.1,264.85,217.65,166.25,140.5,139.35,132.55,125.45,124.6,120.85,121.95,123.1,125.7,135.15,174.6,313.5,572.05,783.6,724.15,455.15,254.6,168.8,181.95,280.85,526.35,941.1,1263.1,1169.75,735.85,344.55,172.55,130.95,163.6,219.35,250.35,224.05,163.65,120.25,106.4
"95",132.05,86.45,54.5,62.35,95.05,110,86.7,70.8,71.8,94.4,129.65,144.4,165.15,285.85,921.9,2533.1,4224.1,4037.5,2241.3,857.5,305.4,158.55,122.15,111.35,109.8,102.8,107.4,106.15,115.85,122.85,134.9,129.55,132.25,130.75,130.05,148.65,198.7,254.8,271.85,222.4,172.45,148.2,143.55,141.05,135.5,135.95,134.35,130.25,138.85,137.95,155.85,226.55,474.55,929.9,1303.2,1200.65,722.6,366.05,223.6,236.4,362.4,638.85,1126.35,1482.85,1354.2,835.15,379.25,188.6,146.6,181.5,238.9,274.55,249.85,175.25,124.65,114.2
"96",119.1,79.4,52.45,66.9,106.4,112.35,89.55,67,67.95,86.1,109.45,131.95,148.45,281.1,943.65,2689.25,4477.75,4244.45,2354.8,889.3,303.2,146.4,110.5,101.5,96.1,95.95,101.15,97.75,108.15,117.4,129.4,127.3,116.3,114.8,121.25,134.7,178.5,236.9,250.7,204.95,149.15,133.45,129.25,133.2,119.45,118.35,114.8,115.65,122.05,121.5,129.95,148.35,235.8,401.75,531.25,493.9,333.8,207.65,156.35,167.25,266.6,530,1002.7,1392.8,1308.45,814.25,375.15,178.35,138.9,175.1,227.9,273.1,239.7,176.9,120.05,108.2
"97",117.95,76.15,51.3,60.75,92.75,105.65,85.7,65.2,69.2,96,132.15,148.5,155.3,289.3,957.8,2701.3,4499.6,4276.95,2400.2,890.65,318.1,154.25,118.25,108.7,97.7,94.15,91,102.8,105.05,122.25,129.4,133.5,131.55,125.1,127.05,136.35,193.15,242.7,264,216.5,150,136.4,134.8,134.75,123.7,122.9,120.45,119.85,119.65,123.65,121.9,152.7,210.2,330.9,428.65,398.2,292.85,194.75,164.25,170.2,261.85,544.7,1046.15,1455.35,1378,864.75,394.55,186.65,141,182.25,250.95,281.4,247.3,181.9,129.4,106.2
"98",120.25,76.65,49.15,66.3,105.25,120.4,91.75,67.55,72.8,90.05,119.55,132.45,148.85,286.7,968.25,2721.35,4604.4,4326.75,2419,896.3,314.6,151.15,112.45,104.9,98.3,97.5,92.6,97.3,113.95,113,131.8,125.6,120.95,114.25,122.8,136.6,180.2,240.5,248.1,207.25,156,138.8,133.95,130.5,125.85,118.45,120.65,120.7,122.55,123.4,129.7,153.1,241.9,400.7,529.1,496.95,338.65,206.15,157.05,165.75,273.3,534.95,1023.15,1398.4,1299.4,798.9,364.35,179.5,140.55,178.45,232.25,270.8,242.4,174.65,122.95,104.6
"99",122.9,76.8,51.3,61.5,94.6,102.85,85.45,68.1,71.5,102.3,131.4,150.5,159.7,298.85,978.25,2755.05,4571.5,4334.15,2423.35,903.35,311.8,153.05,114.45,99.95,105.55,97.6,99.4,101.9,111.9,114.45,120.7,118.85,113.25,116.8,116.35,136.65,179.8,223.95,243.2,196.85,157.4,136.55,131.65,128.55,133.85,127.9,125.15,124.85,125.35,134.4,144.3,195.35,394,742.2,1022.45,945.35,590.9,292.8,186.6,195.6,298.15,537.35,910.2,1216.2,1126.05,699.15,332.65,169.25,133.75,161.6,211.3,244.9,219.7,165.7,119.3,93.8
"100",135.625,86,54.25,61.375,96.8125,100.3125,83.5,63.9375,67.9375,94.9375,131.0625,139.4375,155.9375,281.9375,948.525,2665.4,4440.825,4220.075,2358.575,872.1875,297.125,145.875,114.8125,101.8125,97.1875,93.8125,92.9375,102.125,105.375,117.625,122.5,123.75,114.5625,109.0625,112.4375,133.375,190.9375,250.5,266.9375,224.125,160.8125,136.75,128.5625,127.125,118.0625,124.25,120.8125,118.75,117.4375,122.5,132.1875,160.5,260.4375,442.375,593.5625,553.75,368.0625,212.75,154.3125,166.625,256.5625,506.5,912.95,1260.15,1163.9,726,341.9375,165.375,133.375,164.75,220.6875,254.125,223.4375,168.1875,121.3125,104
"101",136.1,84.95,51.5,62.95,98,106.8,88.55,65.7,68.3,86.65,118.8,129.7,147.85,275.25,961.35,2693.5,4504.25,4249.5,2394.25,904.05,296.55,142.7,111.25,100.25,96.4,94.5,97.35,97.1,108.35,118.25,122.85,123.7,112.05,111.6,121.25,135.2,179.75,245.25,259.15,209.05,157.6,131.85,134.65,128.25,122.7,119.05,117.95,124.35,117.85,124.95,128.35,151.3,224,351.95,460.7,424.9,295.4,189.4,144.35,164.25,249.55,504.9,959.9,1334.2,1230.65,776.5,367.7,175.65,139.25,170.9,231.25,261.6,230.75,168.25,120.65,106.6
"102",105.05,71.6,52.35,65.65,96,109.85,87.35,73.7,75.4,105.5,139,158.6,170.25,297.3,968.15,2674.9,4472.85,4203.6,2346,890.85,312.35,157.85,120.2,114.6,107.55,105.05,102.35,110.9,113.4,114.4,124.3,119.8,116.4,120.25,120.9,135.55,179.8,221.55,236.95,203.05,155.75,145.85,145.9,137.25,133.45,132.1,135.75,135.65,139.6,145.8,158.3,244.3,529.6,1038.5,1449,1317.05,806.85,381.2,214.55,232.7,369.55,659.95,1109.75,1441.65,1331.7,813.45,375.95,179.9,139.9,182,232,269.85,245.95,179.2,120.2,112.8
"103",119.55,76.2,52.5,61.8,90.4,99.8,84.35,67.9,78.9,116.75,159.05,177.45,181.1,301.9,968.75,2704.25,4513.95,4264.75,2390.1,898,315.55,151,120.4,117.4,106.95,107.5,101,107.7,111.7,121.8,126.55,134.35,123.25,123,127.65,139.6,178.75,228.85,245.6,209.35,158.4,144.35,140.25,140.55,136.35,131.55,131.2,136.3,137.6,143.95,158.3,247.75,542.75,1095.65,1550.1,1408.1,865.35,411.55,239.65,242.2,335.15,513.9,752.55,927.4,824.3,512.05,266.65,149.55,129.15,146.85,181.5,201.25,189.6,143.4,114.15,103.2
"104",136.9,92.9,54.25,61.7,92.95,104.15,83.15,67.25,74.1,99.2,131.35,150.75,161.75,279.35,925.1,2577.8,4323.7,4074.65,2290.45,855.45,303.05,156.25,115.65,106,98.95,99.7,100.6,102.55,110,117.9,126,127.2,118.9,116.5,117.55,143.85,193.55,257,267.65,219.25,167.55,139.2,142.85,136.5,130.35,125.25,123.2,128.2,128.95,133.5,146.5,197.85,378.75,691.25,980.65,890.4,567.4,277.1,183.15,204.65,316.6,613.55,1126.8,1519.15,1407.45,862,398.95,183.5,143.3,182.05,249.2,281.15,251.8,183.1,129.1,108
"105",132.35,84.25,51.8,58.15,88.25,95.75,81.9,62.55,70.55,94.45,135.05,142.65,154.4,269.6,886.9,2510.35,4179.4,3947.2,2204.1,821.8,294.05,144.45,113.3,104.4,100.95,98.3,98.7,101.15,105.25,112.95,123.4,124.4,112.25,114.9,116.8,133.15,188.5,252,258.1,213.15,161.25,143.15,135,135.85,130.75,124.65,124.65,125.25,128,133.35,143.05,196.8,369.6,694,961.7,873.6,554.1,279.3,181.3,196.2,323.55,616.7,1109.8,1500.65,1369.75,848.8,390.45,177.7,140,179.5,242.3,280,249.25,179.9,123.4,113.6
"106",116.25,81.65,50.45,65.1,99.55,113.05,93.4,66.95,72.1,95.65,131.1,145.55,159.45,271.1,890.35,2480.15,4134.55,3888.35,2194.2,817.3,291.6,151.65,119.15,108.35,100.45,100.1,96.95,105.1,104,116.45,121.8,117.7,117.65,118.75,121.7,134.1,172.25,230.45,240.6,194.95,156.65,140.25,139.45,138.15,138.2,128.65,131.5,127.5,134.45,138.8,157.3,226.1,468.25,944.55,1308.15,1205.75,731.9,351.05,203.2,216.3,363.6,649.8,1137.8,1482.45,1370.5,851.7,378.4,183.2,142.2,181.55,243.05,284.55,249.6,178.75,124.9,107
"107",115.2,79.8,53.05,65.15,101.45,113.45,87.55,69.15,73.8,103.1,139.35,155.6,162.15,282.35,907.55,2548.4,4266.35,4063.4,2265.2,836,303.25,162.3,127.1,117.7,109.65,103.25,98.25,107.1,104.7,108.7,120.85,119.4,116.65,116.6,116.3,141.4,199.2,273,292.9,231.6,170.35,139.5,145.85,135.8,132.65,124.75,123.3,125.5,126.25,128.4,141.45,180.95,303.05,538.6,717.25,664.35,423,238,166.9,187.05,314.85,657.8,1241.05,1747.05,1633.85,1011.25,446.75,203.1,155.55,196.2,273.7,321.95,281.1,196.8,130.95,106.8
"108",124.25,78.8,49.55,54.8,85.05,90.5,80.85,66.6,72.7,97.15,133.05,145.35,162.05,286.2,968.85,2680.65,4463.8,4209.8,2337.75,874.6,317.8,151.1,118.05,109.55,103.8,100,103.45,98.9,108.2,116.15,121.1,118.25,113.75,117.5,120.2,142.65,192.15,255.3,274.7,219.75,168.3,144.9,140.6,135.7,132.05,127.45,126.2,129.25,127.3,134.35,146.05,208.95,401.15,781.6,1066.25,994.1,622.9,306.15,199.25,205.45,314.8,566.6,970.3,1294.65,1182.5,731.3,355.9,169.65,141.25,164.85,221.2,252.3,222.6,167.8,115.95,98.4
"109",83.6,64.85,43.7,57.15,80.8,87,79.2,68.8,81.15,108.3,139.7,167.5,185.4,345.35,1095.5,2865.9,4640.95,4388.2,2538.2,999.35,346.1,163.4,117.15,110.75,109.25,103.45,104.65,104.95,115.45,121.8,123.65,125.85,124.3,120,126.35,140.85,170.15,214.65,221.15,193.55,157,146.7,145,143.95,142.15,142.3,143.45,139.3,141.5,150.95,171,311.4,724.95,1440.9,2015.85,1836.05,1116.2,521.75,270.4,273.6,388.65,615.6,875.1,1017.15,909.3,581.3,297.05,160.35,131.8,155.5,194.45,212.25,189.55,155.4,115.65,92.4
"110",122.3125,76.5,48.6875,56.0625,78.0625,86.625,81.125,67,70.5625,102.625,127,140.6875,161,310.5,987.1375,2617.7,4242.6,4033.075,2326.15,901.8125,327.1875,162.5,121.75,117.8125,106.125,105.8125,105,109.5,111.375,123.8125,134.6875,134.75,132.8125,129.6875,135.375,156.375,219.375,297.375,308.9375,250.25,182.5,153.125,148.1875,146.4375,140.75,128.625,126.6875,128.25,133.3125,134.625,150.5625,190.875,365.4375,656.375,887.8125,843.75,555.8125,310.875,215.75,220.75,320.6875,588.1875,1029.9,1386.275,1257.275,808.25,388.1875,187,152.9375,184.25,233.8125,268.9375,241.8125,173.125,122.8125,113
"111",122.75,82.3,50.15,61,90.85,101.6,80.45,63.25,66.55,92.15,119.5,128.65,154.45,302.9,1007.25,2682.6,4387.45,4164.75,2392.1,920.65,332.5,155.5,114.55,111.65,103.8,96.8,99.5,106.2,111.5,123.75,136.8,137.2,135.6,126.15,135,146.5,194,264.55,274.2,227.65,169.35,137.35,135.1,134.95,127.55,124.85,119.9,123.7,124.35,127.3,129.85,156.55,243.2,390.85,508.15,477.8,333.8,226.75,172.55,184.05,264.25,512,944.95,1273.55,1184.45,757.2,368.25,176.85,142.7,175.8,227.4,258.25,225.95,168.35,121.7,108.8
"112",112.75,75.9,51.5,53,70.7,81.35,71.05,62.25,71.55,97.3,129.65,151.15,165.35,304.9,992.8,2623.85,4263.5,4044.65,2338.85,916.9,328.05,155.3,121.35,113.85,107.6,100.45,102.9,104.5,107.9,117.1,121.3,122.85,121.55,117.2,121.5,143.55,184.85,245.25,256.05,214.55,158.15,140.05,137.95,136.95,130.7,120.75,124.6,127.15,127.9,131.95,142.65,194,354.65,640.6,874.45,808.25,521.05,279,190.4,192.65,314.25,583.85,1009.4,1341.75,1243.6,795.45,382,185.4,145.75,176,230.75,258.45,237.65,177.45,123.5,108.8
"113",105.25,74,48.125,57.375,88.25,97.9375,82.1875,68.1875,73.625,105.375,135.1875,155.4375,165.5,321.625,1061.825,2791.225,4519.15,4304.95,2451.125,964,327.3125,158.1875,120.6875,109.9375,101.4375,106,100.75,106,106.6875,119.3125,132.9375,133.75,131.6875,124.6875,129.9375,152.4375,191.0625,252.375,270.1875,218.6875,168.25,139.0625,140.5625,135.5,127.375,127.1875,120.9375,123.25,128.25,130.8125,135,185.875,333.5,574.0625,782.5625,732.75,479.125,276.9375,187,193.625,292.6875,531.0625,921.5125,1216.725,1126.775,728.875,346.125,176,141.75,176.25,214.375,245.3125,221.875,165.25,123.375,116
"114",117.55,77.6,48.6,55.4,77.7,91.6,76.1,68.35,72.55,99.05,134.3,156.5,169.7,305.15,984.2,2628.6,4320.4,4075.4,2361.3,911.1,327.65,153.5,119.55,107.05,103.6,102.15,103.95,100.65,112.25,119,133.25,131.6,127.7,124.8,131.4,146.1,182.85,226.6,250.3,210.7,158.65,141.25,137.45,137.95,134.3,131.3,124.1,130.8,132.1,134,142.5,208.15,383.9,716.35,997.15,900.2,594.15,310.45,203.4,210.75,314.8,548.95,925.4,1217.2,1130.6,702.75,341.65,176.55,144.25,167.95,214.6,241.9,217.4,164.9,125.05,102.6
"115",107.1,74.45,49.95,62.4,94.55,105.1,81.95,69.9,75,110.2,146.7,166.25,173.3,317.4,1021.3,2674.75,4300.35,4106.5,2370.65,925,333.35,159.45,115.3,113.75,106.8,99.1,103.65,105.45,110.75,120.15,123.55,126.2,120.35,122.9,124.75,144.1,175.75,217.1,234.95,194.95,163.75,142.95,140.35,138.7,131.8,128.55,128.6,129.4,128.45,135.35,154.1,224,444.65,837.55,1145.6,1055.7,670.55,335.25,209.55,217.3,324.55,578.25,952.85,1254.2,1131.75,728.95,348.35,176.2,142.75,167,223.3,247.95,223.85,162.5,125.95,108.2
"116",116.3,73.65,47.5,48.05,67.75,77.45,71.5,60.9,67.45,94.05,120,138.35,165.75,328.1,1115.15,3003.95,4860.55,4629.35,2668.95,1030.15,346.65,152.65,107.6,97.05,96.8,90.25,94.25,95.9,104.2,110.65,118.45,114.35,114.05,111.65,113.45,138.5,185.55,251.1,267,217.5,160.25,136.25,129.6,131,119.5,118.8,115.2,115.6,115.5,118.8,126.4,148.2,223.1,363.3,472.8,437.65,302.85,183.5,147.9,152.15,219.55,370.5,624.8,832.3,768.7,507.4,264.05,147.85,124.95,141.3,176.25,202.6,174.7,138.25,110.55,98.6
"117",105.1875,75.125,47.125,46.3125,63.9375,73.125,68.4375,62.6875,72.625,102.9375,134.9375,162.1875,177.75,329.875,1089.1375,2899.025,4647.15,4427.65,2539.475,977.3875,344.625,161.5,120.3125,111.4375,106.125,103.3125,100.0625,106.875,106.0625,111.25,114.375,114.75,119,120.9375,123.625,146.9375,212.5,288.5625,315.4375,240.6875,178.9375,148.5625,141.4375,138.9375,137,133.8125,129.5625,131.0625,135.5625,138.375,151.875,252.125,517.875,995.3375,1389.825,1278.35,776.5,373.0625,212.125,219.25,313.1875,484.3125,711.0625,852.5,776.375,502.6875,264.4375,150.8125,123.3125,144.4375,173.125,194.0625,179.5625,143.75,111.625,100.5
"118",116.75,78.65,50.05,46.45,64.05,68.8,63,58.4,70.05,100.75,126.85,150.4,174.45,331.7,1119.75,3033.1,4918.6,4665.65,2672.6,1031.5,345.6,151.8,108.9,99.35,94.05,92.25,99.05,101.3,105.4,115.15,121.35,120.1,117.6,115,115.8,141.5,184.5,248.75,252.35,212.25,163.05,136.95,136.3,133.15,130.55,123.9,125.05,120.95,120.6,125.6,136.85,183.45,330.1,611.65,823.85,759.75,483.8,258.65,172.25,176.95,254.4,420.5,670.15,866.3,782.25,503.45,260.75,148.3,125.5,141.75,174,197.5,180.5,141.55,112.9,97.4
"119",106.15,73.9,48.25,47.9,67.6,74.85,67.9,62.35,70.35,100.9,133.1,152.45,172.7,338.2,1108.65,2985.35,4858.6,4643.7,2636.75,1020.6,351.9,150.85,102.55,98.1,96.9,94.4,97.55,99.85,109.9,111.95,119.9,116.45,116.35,115.15,116.65,135.5,184.8,246.35,254.5,214.2,162.15,141.4,134.3,138.65,129.95,123.3,122.35,126.15,124.6,130.55,135.55,194,360.05,651.35,876.6,821.65,517.95,274.05,179.45,182.6,258.75,444.8,705.2,891.7,822.5,536.4,272.75,153.6,127.4,145.95,181.25,204.3,188.05,142.05,112,96.2
"120",98.45,64.1,50.7,60.05,83.45,94.2,78.8,69,75.9,98.55,135.8,148.25,178.2,334,1041.45,2743.2,4443.7,4246.95,2434.55,966.9,333.15,162.55,119.15,107.4,105.45,104.45,102.3,103.25,111.7,116.6,122.05,123.2,123.3,120.25,126.2,139.8,186.95,240.35,248.35,207.65,168.1,143.8,142.95,141.05,129.65,133.65,133.45,131.95,133.35,140.3,162.9,245.6,522.85,1026.55,1406.6,1290.85,813.45,387.2,221.7,230.1,366.9,635.45,1046.1,1345.35,1238.15,784.7,377.15,190,145.55,173.95,227.5,264.7,235.4,168.9,125.9,116.4
"121",117.2,76.7,50.1,55.1,78.15,86.8,73.8,63.25,74.15,101.6,130.8,148.25,165.2,315.5,1030.3,2735.05,4449.05,4206.45,2424.2,939.45,334.2,154.25,121.35,110.3,104.95,100.5,102.55,101.7,104.7,113.35,120.05,116,123.85,120.9,116.05,142.75,191.1,251.9,266,219.85,169.6,133.35,140.15,134.75,133.8,127.05,129.15,126.7,126.6,135.35,142.9,205.95,393.15,719.55,978.95,891.05,582.25,300.55,199.95,204.25,310.3,546.5,917.05,1215.55,1104.55,709.2,348.25,175.85,140.1,168.4,215.25,236.95,218.1,166.7,119.45,97.8
"122",102.35,67.6,46.2,53.8,76.95,89.2,74.9,61.6,66.15,86.15,112.4,127.6,146.05,273.55,892.35,2364.7,3800.45,3616.55,2079.8,822.4,287.5,145.3,112,106.1,96.5,94.2,95.95,99.95,103,115.15,120.8,120.6,115.35,110.85,117.1,132.8,182.75,231.55,238.9,197.65,153.5,130.85,125.35,124.7,124.7,116.8,113.55,111,112.5,114.7,122.6,148.65,221.7,363.45,462.4,437.35,298.6,183.35,141.75,158.35,251.8,486.55,885.95,1207.2,1110.3,704.4,344.65,165.75,132.9,162.55,215.9,237.65,216.65,159.75,117.6,97.6
"123",131.0825,83.4575,52.375,61.00025,87.0415,97.3335,81.70825,64.25025,66.8335,90.25,125.96,143.4975,160.705,303.25,969.8675,2558.225,4180.1,3961.475,2264.35,898.125,323.915,159.7075,119,111,106.8725,103.375,106.8725,108.125,110.0825,120.9975,131.125,134.625,132.25,123.1675,127.71,155.0825,206.165,276.1675,293.3325,238.9175,173.5825,147.7475,148.71,142.415,138.625,133.0825,130.7475,133.7525,135.96,139.9175,152.21,225.9575,439.9175,858.0825,1165.35,1063.0925,694.335,345.4575,219.46,221.04,352.5425,624.8325,1051.3825,1372.95,1256.95,804.085,376.1275,190,147.0425,175.415,234,264.665,231.7925,176.25,128.665,105.83
"124",102.7,72.3,48.9,60,90.95,97.35,82.45,70.8,73.15,102.7,138.95,161,173,320.7,1016.4,2727.85,4365.5,4121.8,2377.15,931.5,339.35,168,123.35,115.05,109.7,102.45,106.65,104.3,109.4,110.55,119.2,122.55,116.45,121.95,123.7,143.8,183.1,242.05,255,209.15,162.75,142.4,140.15,137.6,130.75,130.8,133.9,129.85,133.75,139.6,154.9,228.9,455.5,851.5,1189.15,1074.5,678.9,344.75,201,220.05,350.2,644,1108.9,1453.9,1320.15,843.85,394.75,191.5,150.55,179.5,243.65,274.85,244.55,178.4,120.45,113.2
"125",83.1,58,44.55,48.75,62.1,73.85,62.4,61.15,68.95,106.2,137.9,151.6,180.15,339.5,1136.4,2967.7,4591.3,4205.85,2362.1,893.3,309,135.75,97.25,90.95,91.8,91.15,94.55,96.65,99.15,102.6,113,112.75,110.45,102.55,113.85,128.65,155.95,198.75,202.75,177.5,150.1,130.65,133.7,129.35,126.85,120.8,122.9,123.75,125.3,129.4,155.8,254.5,556.5,1069.85,1481.25,1318.85,806.15,384.9,206.7,218.2,309.85,454.45,625.3,717.25,626.35,403.8,221.95,139.2,117.7,134.8,158.85,177.7,156.65,128.05,101.1,103.6
"126",87.25,56.8,38.15,47.45,65.15,69.55,61.9,60.9,72.05,99.1,132.25,149.2,177.75,359.5,1164.8,3001.4,4652.85,4223.1,2372.3,910.05,312.75,140.4,99.6,91.75,94.25,91.8,94.3,96.15,98.8,108.35,112.4,114.3,114.35,106.5,118.3,129.1,154.95,197,198.85,170.8,148.35,133.95,126.15,129,124.6,125.1,121.65,126.3,128.25,131.4,151.8,256.5,563.65,1077.2,1487.6,1335.5,811.45,372,215.35,219.35,313.65,473.45,644.45,754.85,658.95,424.55,227.95,134.95,120.15,129.85,158.65,175.4,155.4,131.05,107.9,107.6
"127",88.55,65.2,45.15,51.3,70.35,74.35,64.4,64.6,77.1,106.55,142,160.45,189.85,379.35,1231.1,3139.8,4856.85,4464.5,2500.15,961.35,325.3,154.1,111.4,103.4,96.6,98.1,97.1,100.65,110.8,115.8,119.6,116.75,113.7,117.15,118.7,137.4,165.8,204.5,213.2,177.65,152.1,140.95,130.9,140.85,129.75,126.5,130.1,132.35,138.65,141.1,163.35,273.15,591.45,1136.45,1536.9,1383.05,846.2,388.6,222.1,230.15,328,480,676.45,772.35,684.3,443.1,229.85,143.5,121.7,131.5,167.65,184.2,167.9,136.4,111.3,96
"128",120.55,78.1,44.2,44.1,56.6,61.2,56.9,55.25,65.3,93.45,122.1,138.2,158.2,344.8,1163.95,2985.3,4667,4304.75,2377.6,916.7,309,134.6,97.6,88,83.1,85.5,93.1,92.2,101.8,109.85,112.1,113.85,105.05,106.55,109.05,128.55,167.45,206.35,225.7,180.9,143.25,129.3,121.75,123.75,119.55,117.3,111.95,115.85,115.55,117.2,127.15,178.9,308.25,548.25,730.15,659.4,420.1,230.05,153.8,159,216.8,312.15,470,567.75,515.5,348.75,197.05,126,113.25,125.8,143.1,153.3,144.15,122.05,103.85,105.4
"129",87.1,56.95,40.2,50.7,67.45,72.9,69.45,60.35,71.4,104,136.8,157.8,183.2,370,1200.9,3064.3,4800.15,4362.5,2438.8,942.15,319.8,146.75,103.05,99.9,92.3,92.4,93.8,101.4,101.85,110.75,122.2,118.55,111.35,109.3,120.1,130.25,166.25,207.65,213.85,185.05,149.95,137.5,131.75,138.75,127.15,130,130,128.55,131.8,137.6,159.25,276.8,604.1,1166.75,1601.85,1430,870.1,407.3,225.1,235.95,332.4,507.05,708.95,827.4,735.3,472.15,251.35,144.95,130,141.2,172.45,188.75,171.4,142.25,112.15,99
"130",119.75,75.8,43.3,46.1,63.65,68.6,65.5,59.9,73.55,105,141.55,156.45,172.05,345.3,1161.55,3009.9,4683.05,4261.15,2369.4,913.05,306.7,138.8,97.8,95.4,89.45,89.95,92.9,95.85,102.75,112.75,115.65,117.45,109.15,108.95,116.3,139,185.05,250.85,261.25,208.15,157.5,135.35,127.85,131.35,121.3,118.8,122,120.55,122,123.05,134,178.45,314.35,558.65,730.35,656.85,419.45,235.8,163.35,168.7,232.9,385,593.75,743.05,669,431.35,231.75,140.7,121.1,143,164.6,174.15,164.1,135.25,108.55,96.6
"131",117.15,73.1,46.4,47.2,61.15,63.4,60.6,61.4,79.15,114.55,151.35,163.15,181.2,339.6,1154.85,2874,4543.2,4146.5,2305.9,881.95,307.55,144.9,103.95,96.25,96.1,91.15,100.7,98.8,107.55,116.55,123.45,119.25,117.2,115.25,121.2,135.95,185.5,237.6,243.05,204.8,155.05,140.85,138.2,137.15,127.5,125.1,122.9,125.35,124.5,128.9,142.55,218.35,433.15,808.65,1102.4,992.35,613.05,302.75,192.55,196.7,272.35,422.55,612.75,751.6,680.1,436.9,237.15,143.7,122.3,135.95,165.7,183.3,166.9,137,109.8,104.8
